,lightRed,lightGreen,lightBlue,sobelFilter,TThumbText_offici,TThumbText_trailer,TThumbText_vevo,TThumbText_live,TThumbText_news,TThumbText_jimmi,TThumbText_beatdown,TThumbText_watch,TThumbText_happen,TThumbText_mum,thumbnailDescription,numOfFaces
37,120.61987654320988,117.68452932098764,121.12956018518518,0.0982200437298072,False,False,False,False,False,False,False,False,False,False,television,2
38,120.9655787037037,86.98663580246914,51.83385802469136,0.1280902117317833,False,False,False,False,False,False,False,False,False,False,groom,0
39,103.47600308641977,91.88028549382716,91.4482175925926,0.0862011903164234,False,False,False,False,False,False,False,False,False,False,television,2
40,78.2086574074074,94.14243055555556,121.98283179012346,0.1250827781350249,False,False,False,False,False,False,False,False,False,False,scoreboard,0
41,81.64012345679012,86.37111882716049,103.83483024691358,0.0959251255119388,False,False,False,False,False,False,False,False,False,False,television,2
42,179.50885802469136,161.4046836419753,155.66972993827162,0.0605505020050379,False,False,False,False,False,False,False,False,False,False,television,1
43,216.26831790123447,164.10167438271606,123.28054783950616,0.1521294366959674,False,False,False,False,False,False,False,False,False,False,shower_curtain,1
44,54.82966049382716,54.82966049382716,54.82966049382716,0.0222461500529554,False,False,False,False,False,False,False,False,False,False,mask,0
45,158.9905709876543,89.63865740740741,44.135748456790125,0.2022663256819371,False,False,False,False,False,False,False,False,False,False,web_site,0
46,230.86538580246915,230.83966049382715,230.88478395061728,0.012732851126136,False,False,False,False,False,False,False,False,False,False,web_site,0
47,108.56500771604938,105.49324845679013,101.39578703703704,0.039257726508928,False,False,False,False,False,False,False,False,False,False,hog,0
48,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
49,137.36787808641975,144.54993827160493,146.40381172839506,0.2502317376313474,False,False,False,False,False,False,False,False,False,False,television,0
50,30.07156635802469,23.286257716049384,26.587006172839505,0.0286275585368078,False,False,False,False,False,False,False,False,False,False,web_site,0
51,125.66265432098766,105.99850308641976,111.792137345679,0.118116159321503,False,False,False,False,False,False,False,False,False,False,television,2
52,132.07672067901234,121.39753086419752,113.6553549382716,0.0841115163554198,False,False,False,False,False,False,False,False,False,False,web_site,2
53,171.46283950617283,177.3429012345679,168.94560185185185,0.0726094927593682,False,False,False,False,False,False,False,False,False,False,television,1
54,146.1687885802469,146.46310956790123,147.45130401234567,0.0486761401767053,False,False,False,False,False,False,False,False,False,False,television,2
55,172.18849537037036,135.60875,111.07754629629628,0.1205111999695078,False,False,False,False,False,False,False,False,False,False,web_site,2
56,137.8057098765432,134.80113425925927,137.04224537037038,0.0435158722579506,False,False,False,False,False,False,False,False,False,False,television,3
57,97.2632098765432,99.69466049382716,104.85622685185186,0.0718764068092413,False,False,False,False,False,False,False,False,False,False,television,1
58,122.5411574074074,108.31340277777778,102.80868827160494,0.053954006767295,False,False,False,False,False,False,False,False,False,False,cash_machine,0
59,43.70696759259259,74.46551697530865,35.50623456790124,0.1134852902155634,False,False,False,False,False,False,False,False,False,False,book_jacket,0
60,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
61,165.19344907407407,156.94032407407408,151.21925925925925,0.0517076981111023,False,False,False,False,False,False,False,False,False,False,television,1
62,88.78268518518519,53.33871913580247,83.17364197530864,0.1501566881142442,False,False,False,False,False,False,False,False,False,False,web_site,0
63,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
64,110.37860339506172,131.47413580246914,143.04691358024692,0.1270717685112399,False,False,False,False,False,False,False,False,False,False,groom,2
65,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
66,56.14635030864198,101.21371913580246,139.33538580246915,0.1483277499050444,False,False,False,False,False,False,False,False,False,False,television,1
67,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
68,50.62570216049383,46.58959104938272,48.1097762345679,0.0462997187282859,False,False,False,False,False,False,False,False,False,False,recreational_vehicle,1
69,165.21824845679012,112.67249228395062,93.63524691358025,0.1498508958410314,False,False,False,False,False,False,False,False,False,False,television,7
70,120.95087962962964,80.39387345679012,101.59019290123456,0.1500788460558726,False,False,False,False,False,False,False,False,False,False,monitor,0
71,74.72291666666666,9.40565586419753,5.351033950617284,0.1076799444533386,False,False,False,False,False,False,False,False,False,False,theater_curtain,0
72,132.03431327160493,122.71015432098766,118.1496913580247,0.0615048280305292,False,False,False,False,False,False,False,False,False,False,web_site,2
73,77.02651234567901,118.69363425925926,140.53878858024692,0.1730824668753024,False,False,False,False,False,False,False,False,False,False,web_site,0
74,121.09466049382716,131.52972222222223,134.21157407407406,0.0824223668993417,False,False,False,False,False,False,False,False,False,False,web_site,2
75,63.862492283950616,85.50873456790123,46.77341049382716,0.0813409378793571,False,False,False,False,False,False,False,False,False,False,web_site,1
76,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
77,130.13185185185185,31.067091049382714,21.60992283950617,0.1811710086309538,False,False,False,False,False,False,False,False,False,False,theater_curtain,1
78,236.2192283950617,207.1491975308642,150.5163348765432,0.1467202349387729,False,False,False,False,False,False,False,False,False,False,mask,0
79,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
80,165.49077932098766,166.63518518518518,194.7019212962963,0.1503873716722284,False,False,False,False,False,False,False,False,False,False,television,4
81,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
82,85.91127314814815,72.96430555555555,70.28079475308643,0.0606927783762283,False,False,False,False,False,False,False,False,False,False,iPod,0
83,65.9853549382716,51.93378086419753,29.459560185185182,0.084453968423791,False,False,False,False,False,False,False,False,False,False,web_site,1
84,151.94306327160493,108.30676697530863,102.1987962962963,0.1427760103292922,False,False,False,False,False,False,False,False,False,False,television,2
85,51.02538580246914,51.8198225308642,65.798487654321,0.0452240170318742,False,False,False,False,False,False,False,False,False,False,theater_curtain,0
86,82.49811728395062,47.68848765432099,58.894683641975305,0.0806018886138734,False,False,False,False,False,False,False,False,False,False,monitor,5
87,54.31692901234568,53.49035493827161,42.05743055555556,0.0963847056801028,False,False,False,False,False,False,False,False,False,False,web_site,0
88,191.52739969135803,172.65325617283952,167.6554012345679,0.0636310297127195,False,False,False,False,False,False,False,False,False,False,web_site,1
89,74.79139660493827,47.61277777777778,36.23410493827161,0.0871516454956809,False,False,False,False,False,False,False,False,False,False,theater_curtain,1
90,120.05206790123457,115.30091820987654,112.63094907407408,0.0493833770459043,False,False,False,False,False,False,False,False,False,False,web_site,2
91,89.39376543209876,105.91920524691358,108.0928549382716,0.0726636467122655,False,False,False,False,False,False,False,False,False,False,monitor,0
92,101.488487654321,95.20226080246914,82.26110339506172,0.0663550614078588,False,False,False,False,False,False,False,False,False,False,neck_brace,1
93,107.71215277777776,98.52378858024692,95.82186728395062,0.0944166615165257,False,False,False,False,False,False,False,False,False,False,television,5
94,70.58360339506173,80.39760030864197,75.76470679012345,0.0535038201401869,False,False,False,False,False,False,False,False,False,False,monitor,0
95,76.72413580246914,78.77148919753087,62.18726851851852,0.1101695181386066,False,False,False,False,False,False,False,False,False,False,comic_book,1
96,97.67170524691358,144.3738888888889,98.40175925925926,0.1541432231484196,False,False,False,False,False,False,False,False,False,False,comic_book,0
97,165.9272299382716,101.44272376543208,56.42000771604938,0.1981727889587327,False,False,False,False,False,False,False,False,False,False,television,1
98,122.22266203703704,126.486612654321,92.98132716049383,0.1393131321994103,False,False,False,False,False,False,False,False,False,False,comic_book,1
99,112.9804012345679,118.78676697530864,116.31511574074074,0.1177243691260923,False,False,False,False,False,False,False,False,False,False,scoreboard,0
100,192.86744598765432,159.22395061728395,129.8151774691358,0.1480103915028886,False,False,False,False,False,False,False,False,False,False,web_site,2
101,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
102,132.660262345679,126.14033179012344,127.53108796296296,0.0813553517502247,False,False,False,False,False,False,False,False,False,False,television,1
103,75.94247685185185,70.10603395061729,69.86064043209876,0.0481509588404429,False,False,False,False,False,False,False,False,False,False,television,0
104,68.20914351851852,62.12139660493827,99.2672299382716,0.1267552338585149,False,False,False,False,False,False,False,False,False,False,stage,2
105,95.735,82.0498688271605,119.03398919753086,0.1059275824093977,False,False,False,False,False,False,False,False,False,False,screen,1
106,63.35912037037037,53.33975308641976,87.16486111111111,0.1056284796197286,False,False,False,False,False,False,False,False,False,False,television,3
107,80.95542438271605,68.05090277777778,66.12251543209877,0.053193092073212,False,False,False,False,False,False,False,False,False,False,web_site,0
108,167.30223765432098,136.93690586419754,148.2914660493827,0.1382400411976136,False,False,False,False,False,False,False,False,False,False,television,0
109,99.41662808641976,99.89819444444444,126.57052469135805,0.1260256310266869,False,False,False,False,False,False,False,False,False,False,television,1
110,110.58176697530864,73.90049382716049,69.48323302469136,0.0839373147732796,False,False,False,False,False,False,False,False,False,False,web_site,3
111,114.18217592592592,126.68494598765432,146.65300154320988,0.0939504974723541,False,False,False,False,False,False,False,False,False,False,fountain,1
112,118.51323302469136,121.18583333333332,125.71502314814816,0.0750688933193942,False,False,False,False,False,False,False,False,False,False,football_helmet,2
113,77.91377314814815,15.066404320987656,35.61010802469136,0.0997495322775921,False,False,False,False,False,False,False,False,False,False,television,1
114,178.32499228395062,173.7428163580247,166.37957561728396,0.0935111966672357,False,False,False,False,False,False,False,False,False,False,web_site,1
115,79.55096450617285,67.18747685185186,60.74729166666667,0.0606342934269507,False,False,False,False,False,False,False,False,False,False,oxygen_mask,2
116,56.72284722222222,47.32486111111111,52.58526234567901,0.0404442782332759,False,False,False,False,False,False,False,False,False,False,orangutan,1
117,90.40749228395062,60.543387345679015,72.81233024691358,0.115058733061117,False,False,False,False,False,False,False,False,False,False,television,2
118,102.31012345679012,98.72371913580248,94.96694444444444,0.0980486039298652,False,False,False,False,False,False,False,False,False,False,television,4
119,135.0567824074074,129.17210648148148,126.46966820987656,0.0460869522951696,False,False,False,False,False,False,False,False,False,False,web_site,1
120,111.13925154320988,119.90972222222224,117.1466512345679,0.0434649550584455,False,False,False,False,False,False,False,False,False,False,television,1
121,103.61993055555556,97.98734567901236,87.79598765432098,0.0469897844094581,False,False,False,False,False,False,False,False,False,False,web_site,3
122,22.892168209876544,24.693904320987656,26.36380401234568,0.0200835982263245,False,False,False,False,False,False,False,False,False,False,dumbbell,1
123,74.0639274691358,83.19820216049382,91.84530092592593,0.0829214444874695,False,False,False,False,False,False,False,False,False,False,groom,2
124,148.3855324074074,129.04662808641976,116.58011574074074,0.077428439098291,False,False,False,False,False,False,False,False,False,False,sax,3
125,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
126,181.73489197530864,174.23118055555557,175.1021836419753,0.0324108468418221,False,False,False,False,False,False,False,False,False,False,tub,0
127,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
128,92.6245987654321,92.80128858024692,107.00209104938271,0.0625663720715989,False,False,False,False,False,False,False,False,False,False,iPod,1
129,95.54711419753086,94.40237654320988,97.32948302469136,0.1598667747584338,False,False,False,False,False,False,False,False,False,False,television,2
130,37.10336419753087,46.3276311728395,73.98840277777778,0.0607410350523068,False,False,False,False,False,False,False,False,False,False,microphone,1
131,39.832368827160494,49.24894290123457,52.47995370370371,0.0413807325796365,False,False,False,False,False,False,False,False,False,False,seat_belt,1
132,161.22403549382716,133.38547839506174,117.49743827160492,0.114389244730581,False,False,False,False,False,False,False,False,False,False,isopod,0
133,86.59252314814815,64.50094907407407,45.16975308641975,0.1367368363311715,False,False,False,False,False,False,False,False,False,False,comic_book,3
134,133.8473765432099,123.31028549382717,112.11432098765432,0.0786390483679101,False,False,False,False,False,False,False,False,False,False,abaya,2
135,81.32709104938272,71.4329475308642,75.39967592592592,0.0584585496347166,False,False,False,False,False,False,False,False,False,False,web_site,2
136,75.12443672839507,69.39810956790123,66.51108024691358,0.0415563804822411,False,False,False,False,False,False,False,False,False,False,television,0
137,80.0515586419753,148.65715277777778,167.4925,0.1845164429035934,False,False,False,False,False,False,False,False,False,False,television,1
138,139.48105709876543,128.31820987654322,117.82754629629628,0.0804850658476997,False,False,False,False,False,False,False,False,False,False,hatchet,1
139,86.66887345679012,73.57212191358025,63.90175925925926,0.063572698987985,False,False,False,False,False,False,False,False,False,False,brassiere,2
140,179.14789351851852,143.8368441358025,140.50703703703704,0.1111307552035425,False,False,False,False,False,False,False,False,False,False,feather_boa,1
141,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
142,76.29311728395062,71.68560185185186,44.45054783950617,0.0544814891497585,False,False,False,False,False,False,False,False,False,False,groom,1
143,82.2571450617284,84.7995524691358,100.75253858024692,0.0779160107636373,False,False,False,False,False,False,False,False,False,False,sewing_machine,0
144,85.55256172839506,82.9807561728395,83.82720679012345,0.0243137524641652,False,False,False,True,False,False,False,False,False,False,web_site,0
145,76.72914351851851,28.37550925925926,82.57435956790124,0.1131824437918029,False,False,False,False,False,False,False,False,False,False,sax,2
146,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
147,123.89912808641976,113.81167438271603,94.50395061728396,0.0768397713138361,False,False,False,False,False,False,False,False,False,False,web_site,1
148,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
149,133.5620987654321,81.7134413580247,71.0683487654321,0.1146835784338231,False,False,False,False,False,False,False,False,False,False,television,0
150,64.20734567901235,48.4594675925926,57.31121913580247,0.0561033760957077,False,False,False,False,False,False,False,False,False,False,web_site,2
151,63.75606481481481,59.8610262345679,66.16793209876543,0.0771394893154901,False,False,False,False,False,False,False,False,False,False,television,3
152,152.01019290123455,150.75091820987657,150.66516975308642,0.0617490174416635,False,False,False,False,False,False,False,False,False,False,television,1
153,74.2654475308642,79.15750771604938,54.24653549382716,0.1104758544927104,False,False,False,False,False,False,False,False,False,False,television,1
154,21.430177469135803,21.50934413580247,12.977399691358023,0.0392800803113265,False,False,False,False,False,False,False,False,False,False,fountain,0
155,96.61486882716048,84.41382716049382,82.77382716049382,0.0509111787565908,False,False,False,False,False,False,False,False,False,False,television,1
156,61.322623456790126,71.51763888888888,87.9300848765432,0.0709223796885504,False,False,False,False,False,False,False,False,False,False,television,2
157,104.61969907407408,99.74657407407408,114.46251543209875,0.0710154518382786,False,False,False,False,False,False,False,False,False,False,television,1
158,70.10989197530864,68.73581018518519,67.90113425925927,0.0244337683642767,False,False,False,False,False,False,False,False,False,False,television,1
159,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
160,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
161,95.09441358024692,106.57824074074074,82.74631944444444,0.0655895027687681,False,False,False,False,False,False,False,False,False,False,wig,0
162,78.68551697530864,69.35944444444445,57.72574074074074,0.0643235432757189,False,False,False,False,False,False,False,False,False,False,television,3
163,132.01121913580246,132.42467592592592,134.5588040123457,0.0389860484193999,False,False,False,False,False,False,False,False,False,False,television,0
164,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
165,131.90596450617284,135.1382098765432,139.07846450617285,0.0897011411041448,False,False,False,False,False,False,False,False,False,False,web_site,1
166,107.73975308641975,102.85567901234568,99.55960648148148,0.0426132609321214,False,False,False,False,False,False,False,False,False,False,wig,1
167,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
168,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
169,86.35428240740741,61.05793209876544,78.87862654320988,0.0824756850191449,False,False,False,False,False,False,False,False,False,False,television,1
170,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
171,60.38281635802469,69.39311728395062,56.448734567901234,0.0879067318391456,False,False,False,False,False,False,False,False,False,False,cab,0
172,29.421913580246912,26.83655864197531,27.034297839506173,0.0209792725175311,False,False,False,False,False,False,False,False,False,False,television,2
173,109.77900462962964,103.73832561728396,90.8239197530864,0.0857421765610946,False,False,False,False,False,False,False,False,False,False,monitor,2
174,71.94999228395062,52.43020061728395,46.66077932098766,0.0503822295251554,False,False,False,False,False,False,False,False,False,False,television,1
175,132.38487654320988,115.51621913580249,96.04408179012346,0.0920038424184395,False,False,False,False,False,False,False,False,False,False,ear,1
176,118.46855709876544,110.29040895061728,110.84773148148147,0.0453689550237264,False,False,False,False,False,False,False,False,False,False,web_site,1
177,194.80970679012347,168.6376388888889,150.07475308641975,0.0987821466702457,False,False,False,False,False,False,False,False,False,False,groom,2
178,139.16925925925926,90.30652777777776,69.69032407407407,0.1173239420200489,False,False,False,False,False,False,False,False,False,False,television,0
179,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
180,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
181,109.38840277777778,83.43480709876543,124.5691975308642,0.129666934789382,False,False,False,False,False,False,False,False,False,False,television,1
182,121.16636574074074,101.2341975308642,93.04093364197531,0.0788999145428277,False,False,False,False,False,False,False,False,False,False,television,4
183,190.02130401234567,185.1900771604938,178.15497685185184,0.0798556908915649,False,False,False,False,False,False,False,False,False,False,web_site,0
184,33.65939043209877,78.14297067901235,68.99477623456791,0.1202553752248584,False,False,False,False,False,False,False,False,False,False,ping-pong_ball,0
185,77.47838734567901,87.32121913580247,89.48023919753086,0.0590669289323498,False,False,False,False,False,False,False,False,False,False,television,2
186,47.999845679012346,33.26254629629629,30.21931327160494,0.0740201832683184,False,False,False,False,False,False,False,False,False,False,comic_book,4
187,172.64712191358024,173.74469907407408,175.9313040123457,0.0563978987843068,False,False,False,False,False,False,False,False,False,False,television,1
188,94.3761651234568,60.63939814814815,48.48458333333333,0.0736769928341076,False,False,False,False,False,False,False,False,False,False,panpipe,1
189,146.72434413580248,138.4431712962963,132.80667438271604,0.0418458579254777,False,False,False,False,False,False,False,False,False,False,web_site,0
190,45.439228395061726,62.79314814814815,74.51434413580247,0.0520508641794552,False,False,False,False,False,False,False,False,False,False,vase,0
191,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
192,110.53877314814817,71.28487654320988,56.23601851851852,0.1018139770304709,False,False,False,False,False,False,False,False,False,False,television,1
193,15.963611111111112,10.939521604938273,6.446296296296296,0.0288614977646535,False,False,False,False,False,False,False,False,False,False,accordion,0
194,48.39207561728395,52.2391049382716,54.66117283950617,0.0583753755393174,False,False,False,False,False,False,False,False,False,False,web_site,2
195,126.41704475308642,109.92856481481482,113.05983796296296,0.0626223800710921,False,False,False,False,False,False,False,False,False,False,lipstick,6
196,47.17791666666667,38.79974537037037,35.54588734567901,0.0281394630329839,False,False,True,False,False,False,False,False,False,False,ice_lolly,1
197,151.24283950617283,137.58882716049382,142.23782407407407,0.0867112786004238,False,False,False,False,False,False,False,False,False,False,cleaver,6
198,232.9154706790124,224.2324074074074,219.00972222222225,0.0322635463681206,False,False,False,False,False,False,False,False,False,False,teddy,0
199,49.55057870370371,39.64194444444445,41.05957561728395,0.055710331134842,False,False,False,False,False,False,False,False,False,False,microphone,1
200,69.64064043209876,57.927515432098765,47.12506944444444,0.0534563599408708,False,False,False,False,False,False,False,False,False,False,sax,4
201,80.67523919753087,47.01751543209877,55.20816358024691,0.0865272050133869,False,False,False,False,False,False,False,False,False,False,perfume,1
202,163.43408950617285,138.17398919753086,109.89475308641975,0.0967121346556985,False,False,False,False,False,False,False,False,False,False,groenendael,0
203,22.77756172839506,22.406828703703702,23.91572530864197,0.03446230715692,False,False,False,False,False,False,False,False,False,False,scoreboard,0
204,67.92448302469136,66.7893287037037,71.22894290123457,0.0475949811579236,False,False,True,False,False,False,False,False,False,False,web_site,0
205,72.23286265432098,60.92700617283951,54.24736111111111,0.0379601381016386,False,False,False,False,False,False,False,False,False,False,television,1
206,186.81721450617283,176.39000771604938,169.25676697530864,0.0658482976417415,False,False,False,False,False,False,False,False,False,False,bubble,1
207,136.06391975308642,85.21815586419753,108.87591820987656,0.1108549048220433,False,False,False,False,False,False,False,False,False,False,television,1
208,88.35121141975308,58.116658950617285,52.45130401234568,0.0850027950907243,False,False,False,False,False,False,False,False,False,False,web_site,2
209,201.0042361111111,174.70381944444443,180.7281172839506,0.0782476313639361,False,False,False,False,False,False,False,False,False,False,web_site,0
210,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
211,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
212,57.79157407407408,49.13175154320987,48.46404320987654,0.0659847239999752,False,False,False,True,False,True,False,False,False,False,screen,1
213,97.82685956790124,86.72613425925925,87.01610339506173,0.1173348367660532,False,False,False,False,False,False,False,False,False,False,web_site,2
214,60.253433641975306,54.97162808641976,38.49434413580247,0.0581627236947951,False,False,False,False,False,False,False,False,False,False,knot,0
215,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
216,141.45,147.6297762345679,162.95113425925925,0.0552819129040632,False,False,False,False,False,False,False,False,False,False,meerkat,0
217,113.30425154320989,112.35601851851852,101.6775,0.0800855704232595,False,False,False,False,False,False,False,False,False,False,television,0
218,158.83498456790124,139.95780092592594,205.06874228395063,0.1803181667256887,False,False,False,False,False,False,False,False,False,False,television,0
219,58.13998456790124,55.59009259259259,36.78584104938272,0.038808400363798,False,False,False,False,False,False,False,False,False,False,web_site,1
220,186.8619521604938,194.4493132716049,189.4274151234568,0.056507842802386,False,False,False,False,False,False,False,False,False,False,switch,0
221,70.21167438271605,47.68918981481482,46.03432098765432,0.0899510654148217,False,False,False,False,False,False,False,False,False,False,stage,1
222,155.18496913580248,96.65702932098766,105.40368827160492,0.1503300385427124,False,False,False,False,False,False,False,False,False,False,wig,1
223,99.06225308641976,91.537762345679,91.57358796296296,0.0474275732707735,False,False,False,False,False,False,False,False,False,False,television,0
224,115.53439814814814,112.5530401234568,115.39829475308642,0.0864766352285467,False,False,False,False,False,False,False,False,False,False,web_site,1
225,60.65315586419753,64.26243055555555,68.28013888888889,0.038684274801923,False,False,False,False,False,False,False,False,False,False,web_site,4
226,192.41166666666663,203.7048533950617,211.48864197530864,0.0417551283776733,False,False,False,False,False,False,False,False,False,False,web_site,0
227,109.1926774691358,127.95215277777778,105.98228395061729,0.0870360530505702,False,False,False,False,False,False,False,False,False,False,monitor,1
228,20.39987654320988,15.850810185185184,22.192492283950617,0.0288458312473888,False,False,False,False,False,False,False,False,False,False,spotlight,0
229,66.70614969135802,52.2560262345679,96.3224537037037,0.1109570658356114,False,False,False,False,False,False,False,False,False,False,television,1
230,1.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,,0
231,92.7683101851852,90.01943672839506,243.4009953703704,0.2825916628109744,False,False,False,False,False,False,False,False,False,False,television,1
232,19.697754629629628,4.693101851851852,4.487932098765432,0.032939667485407,False,False,False,False,False,False,False,False,False,False,web_site,0
233,91.64128086419753,131.82893518518517,147.82041666666666,0.1174059957674568,False,False,False,False,False,False,False,False,False,False,television,0
234,200.7089814814815,190.0360185185185,188.6026311728395,0.0752990869574936,False,False,False,False,False,False,False,False,False,False,lipstick,1
235,199.71391975308643,182.0243287037037,172.4658024691358,0.0528975268704501,False,False,False,False,False,False,False,False,False,False,groom,3
236,74.76886574074074,72.33890432098765,59.029513888888886,0.0506996375026745,False,False,False,False,False,False,False,False,False,False,web_site,2
