video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_trailer,TTitle_ft,TTitle_2018,TTitle_music,TTitle_new,TTitle_war,TTitle_live,TTitle_2017,TDesc_video,TDesc_show,TDesc_thi,TDesc_music,TDesc_live,TDesc_new,TDesc_jimmi,TDesc_hi,TDesc_twitter,TDesc_late,TTags_funny,TTags_comedy,TTags_music,TTags_[none],TTags_interview,TTags_humor,TTags_trailer,TTags_video,TTags_late night,TTags_comedian
3v0c6smpHSk,1871106,71118,1016,5047,False,False,False,40,0.15000000000000002,False,False,3,240,0.08333333333333337,False,False,False,29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3wnHiK5sKgA,3433317,230277,1390,19838,False,False,False,39,0.23076923076923073,False,False,5,418,0.11961722488038273,True,True,True,60,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3yt4JsB9psg,170662,1980,981,1089,False,False,False,78,0.20512820512820518,False,False,7,1063,0.0940733772342427,True,True,False,126,31,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
41PTANtZFW0,3657305,272706,8408,24623,False,False,False,19,0.1578947368421053,False,False,1,3313,0.05191669182010261,True,True,False,409,30,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41oqd-mogW8,56046,2906,64,300,False,False,False,48,0.7916666666666666,False,False,1,3501,0.06883747500714077,True,True,False,491,24,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
425M4M3Opkk,7919156,149679,5942,18771,False,False,False,41,0.12195121951219512,False,False,2,1117,0.07609668755595345,True,True,False,125,22,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
44NYFvhXmW8,3426889,88502,3664,5430,False,False,False,61,0.16393442622950816,False,False,6,934,0.07601713062098503,True,True,True,78,28,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44W9qstI8H8,682590,25961,671,1491,False,False,False,79,0.15189873417721522,False,False,5,533,0.06378986866791747,False,False,True,30,14,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
44szOPIixaU,1226998,19339,407,1748,False,False,False,36,0.16666666666666663,False,False,6,462,0.0670995670995671,True,True,False,70,10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
45tSUnisIos,174504,11738,78,1093,False,False,False,26,0.1923076923076923,False,False,2,906,0.05960264900662249,True,True,True,103,18,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47_BVBakJqY,153824,7841,83,1351,False,False,False,44,0.15909090909090906,False,False,2,499,0.03206412825651306,False,False,True,31,36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48-pr5-G6Pw,451253,12290,374,598,False,False,False,40,0.275,False,False,3,1209,0.11414392059553347,True,True,False,120,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48qcnpCWBq0,2945748,176129,1537,10826,False,False,False,41,0.19512195121951215,False,False,2,1216,0.12993421052631582,True,True,False,163,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
494VkPnSvJk,578717,27603,254,3759,False,False,False,47,0.3829787234042553,False,False,3,3537,0.20073508623126946,True,True,True,334,12,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4A-E6EJICvM,189801,4260,148,565,False,False,False,66,0.10606060606060608,False,False,4,379,0.15303430079155678,True,True,False,48,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4AtOU0dDXv8,6379367,80554,37789,86138,False,False,False,56,0.1071428571428571,False,False,6,230,0.06521739130434778,False,False,False,19,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4DQ-2tDzJxw,863398,28004,865,2337,False,False,False,31,0.06451612903225812,False,False,4,82,0.08536585365853655,True,True,False,10,7,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4FBqT80fVKY,1860672,21000,1400,2521,False,False,False,72,0.13888888888888884,False,False,7,1363,0.11225238444607488,True,True,False,168,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False
4FDpjKdlIxA,74547,1019,263,1226,False,False,False,72,0.11111111111111116,False,True,7,1547,0.04848093083387206,True,True,False,167,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
4FXO1Ydzkpk,221067,4210,149,1143,False,False,False,43,0.13953488372093026,False,False,3,1922,0.1409989594172737,True,True,False,194,26,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True
4FgV0yBZG6E,375897,8088,293,631,False,False,False,45,0.1333333333333333,False,False,3,1229,0.09845402766476807,True,True,False,142,34,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
4GFAZBKZVJY,35463645,316384,12902,0,True,False,False,53,0.09433962264150941,False,False,6,298,0.06040268456375841,True,True,True,54,16,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4HOxZEdicuk,1407724,17509,2057,859,False,False,False,84,0.25,True,False,4,422,0.1018957345971564,False,True,False,34,12,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4HU6Z7anycw,8982414,333141,5975,19469,False,False,False,29,0.13793103448275867,False,False,2,244,0.032786885245901676,True,True,False,30,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4Ibn7DeBS-Y,277446,10908,154,1407,False,False,False,50,0.78,False,False,3,808,0.11386138613861385,True,True,True,122,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4JGWxG-vE24,1153104,38607,2508,11845,False,False,False,86,0.15116279069767447,False,False,10,2103,0.09605325725154545,True,True,True,235,22,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4KtBBzHWmTI,1816550,78149,748,5420,False,False,False,71,0.11267605633802813,False,False,7,2456,0.04926710097719866,True,True,False,159,11,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4L43VVORo5c,156359,7032,194,722,False,False,False,33,0.1515151515151515,False,False,3,935,0.056684491978609586,True,True,False,96,21,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
4Lng7bi50To,325494,4898,222,894,False,False,False,54,0.12962962962962965,False,False,6,407,0.10810810810810811,True,True,False,46,38,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4LqZdkkBDas,311196,19829,1996,7090,False,False,False,30,0.1333333333333333,False,False,3,1335,0.12059925093632962,True,True,False,258,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4MtAl7F6xio,51808,256,37,226,False,False,False,79,0.16455696202531644,False,False,3,2099,0.12529776083849453,True,True,False,244,23,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
4OdLgsZOM14,221521,4140,217,489,False,False,False,53,0.3584905660377359,False,False,5,668,0.050898203592814384,True,True,False,70,61,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4OiHwMtKwis,557993,16913,1117,1654,False,False,False,37,0.16216216216216217,False,False,3,417,0.016786570743405282,True,True,False,74,17,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4SANXNco_y4,157833,4758,197,452,False,False,False,49,0.12244897959183676,False,False,6,2321,0.05601034037052999,True,True,False,156,29,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4TcIHlJQpEQ,353153,5429,258,1105,False,False,False,86,0.16279069767441856,False,False,4,626,0.08626198083067094,True,True,False,68,40,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
4W_YgNW7gs0,1288916,63878,562,3455,False,False,False,47,0.17021276595744683,False,False,4,81,0.13580246913580252,True,True,False,9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4WaNHlisU4c,274425,5966,197,1326,False,False,False,95,0.19999999999999996,False,False,8,415,0.13493975903614452,True,True,False,37,37,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4WnizmrnJlk,3247265,28370,1396,3520,False,False,False,80,0.13749999999999996,False,False,9,1367,0.11338697878566206,True,True,False,167,29,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False
4YFo4bdMO8Q,607552,18271,274,1423,False,False,False,51,0.17647058823529416,False,False,5,500,0.07399999999999995,True,True,False,82,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4cucHc2vef4,1553813,54970,1040,4434,False,False,False,21,0.8571428571428572,False,False,1,462,0.17748917748917747,True,True,False,61,25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4diqg8_3a-0,235081,145,25,23,False,False,False,43,0.16279069767441856,False,False,3,2994,0.03740814963259853,True,True,True,258,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4eOq4xzaPsA,78345,2775,88,154,False,False,False,60,0.6666666666666667,False,False,2,2392,0.15510033444816052,True,True,False,451,18,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4hrrK3rXrR0,607283,15283,190,808,False,False,False,93,0.12903225806451613,False,False,6,1240,0.06774193548387097,True,True,False,122,43,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4j-ED6tL85o,278534,7528,189,693,False,False,False,32,0.125,False,False,3,382,0.0732984293193717,True,True,False,52,24,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4oYYVrEFWE8,1702293,32630,2071,4489,False,False,False,69,0.28985507246376807,False,False,8,1258,0.07710651828298887,True,True,False,161,18,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4pq_VGpPooM,275055,14034,1150,2526,False,False,False,21,0.09523809523809523,False,False,2,338,0.020710059171597628,True,True,False,32,12,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4qOeuzeNfQ8,106581,793,8,53,False,False,False,39,0.17948717948717952,False,False,4,38,0.13157894736842102,False,False,False,2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4uTNVumfm84,46205645,633772,16442,23724,False,False,False,15,0.1333333333333333,False,False,1,336,0.0803571428571429,True,True,False,55,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4ughEPQGd8w,6943585,173312,2377,7602,False,False,False,54,0.12962962962962965,False,False,5,543,0.05524861878453036,True,True,True,80,8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4xN-jUfJAyM,6763128,464004,2783,37611,False,False,False,24,0.33333333333333337,False,False,4,524,0.10496183206106868,True,True,False,78,16,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4yG_k2Zlw7Y,280219,14842,78,972,False,False,False,49,0.326530612244898,False,False,2,923,0.05633802816901412,True,True,False,77,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4zD4HPlc-BE,78106,157,3,16,False,False,False,18,0.16666666666666663,False,False,1,2378,0.0832632464255677,True,True,False,199,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
5-rHVxhQUJA,9667,97,3,15,False,False,False,27,0.18518518518518523,False,False,4,578,0.06574394463667821,False,True,False,48,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
510KQ_LXGww,1583680,91709,3236,1370,False,False,False,35,0.17142857142857137,False,False,1,1843,0.10472056429734133,True,True,False,215,22,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
51cbHTKdILA,316044,25255,356,2070,False,False,False,47,0.46808510638297873,False,False,3,492,0.23170731707317072,True,True,False,61,28,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51tc6o12uqA,162834,5691,29,680,False,False,False,53,0.13207547169811318,False,False,3,624,0.05288461538461542,True,True,False,86,41,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52L2HML5O1k,330439,5111,371,949,False,False,False,85,0.14117647058823535,False,False,6,717,0.08786610878661083,True,True,False,88,13,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54BVvP7zvDQ,1856381,32619,1483,2131,False,False,False,57,0.19298245614035092,False,False,5,458,0.08296943231441045,True,True,False,81,41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
54Eae2ewc1c,70857,440,17,32,False,False,False,86,0.10465116279069764,False,False,11,190,0.10526315789473684,False,False,False,19,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56KYMMGudcU,14225905,422458,45549,95744,False,False,False,28,0.1071428571428571,False,False,3,491,0.024439918533604943,True,True,False,83,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58sRIu0PUok,231182,9510,75,421,False,False,False,42,0.8095238095238095,False,False,1,936,0.09294871794871795,True,True,True,158,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59-oYSzold0,322376,18147,94,942,False,False,False,62,0.09677419354838712,False,False,2,77,0.09090909090909094,False,False,False,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59w7ymFyQVI,128779,3530,175,695,False,False,False,50,0.07999999999999996,False,False,3,2019,0.04655770183259034,True,True,False,221,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59yWucSYhO0,153652,2380,340,819,False,False,False,100,0.14,False,False,5,1640,0.10365853658536583,False,False,True,132,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5DpvCOebmo4,93017,4258,150,445,False,False,False,29,0.10344827586206895,False,False,1,504,0.06349206349206349,True,True,False,66,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5E4ZBSInqUU,9995273,295851,6477,16425,False,False,False,42,0.11904761904761907,False,False,6,1249,0.21857485988791037,True,True,False,154,34,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5ELQ6u_5YYM,1076928,22757,306,1730,False,False,False,57,0.14035087719298245,False,False,6,1097,0.10027347310847767,True,True,False,110,33,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5ER1LOarlgg,310501,15379,113,2012,False,False,False,78,0.1282051282051282,False,False,4,4,0.25,False,False,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5GHXEGz3PJg,12293782,171071,3972,5819,False,False,False,31,0.12903225806451613,False,False,2,420,0.09999999999999998,True,True,False,59,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5JTMOt4BeDc,404143,5616,99,368,False,False,False,54,0.2592592592592593,False,False,4,1261,0.11340206185567014,True,True,False,132,29,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5KKszaZ4uOw,298119,14515,244,1825,False,False,False,23,0.3913043478260869,False,True,1,1407,0.05330490405117272,True,True,False,158,13,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5Kk5QxB9lWk,239613,18765,189,707,False,False,False,21,0.04761904761904767,False,False,1,544,0.07904411764705888,True,True,True,66,15,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5LCjvpjhf_4,63013,1839,7,96,False,False,False,55,0.1454545454545455,False,False,7,278,0.05755395683453235,True,True,False,29,25,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5NaAwSpswJE,3298489,48309,8099,7335,False,False,False,53,0.16981132075471694,False,False,4,2133,0.12376933895921238,True,True,False,248,20,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5O4h2x9NuTk,290758,3847,430,290,False,False,False,53,0.13207547169811318,False,False,5,1511,0.10919920582395759,True,True,False,144,30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True
5PI1xwT2-74,31549,635,2,30,False,False,False,97,0.09278350515463918,False,False,5,934,0.032119914346895095,True,True,False,80,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5QpnRjXtm1A,21071,334,81,30,False,False,False,21,0.1428571428571429,False,False,2,429,0.07459207459207462,False,False,False,30,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5R2ZZ-t8XS0,1369201,21686,772,2189,False,False,False,100,0.10999999999999999,False,False,6,350,0.13142857142857145,True,True,False,43,31,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5SkwvwSydmk,508376,12313,352,567,False,False,False,48,0.125,False,False,4,130,0.0692307692307692,False,False,False,9,32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
5TTdcyRi-nw,2754268,21016,1541,3653,False,False,False,64,0.28125,True,False,2,196,0.15816326530612246,True,True,False,22,18,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5UL5wZJPLEg,423814,6116,269,374,False,False,False,93,0.07526881720430112,False,False,10,316,0.11392405063291144,True,True,False,43,16,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5ZVyvY9dySg,747093,6728,282,725,False,False,False,71,0.14084507042253525,False,False,3,1662,0.06137184115523464,True,True,False,148,40,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
5ZoKBdxhXpw,127796,10070,59,1033,False,False,False,46,0.13043478260869568,False,False,4,2387,0.07498952660242986,True,True,False,256,10,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5c7FL9QV1bs,21856,547,11,126,False,False,False,74,0.2702702702702703,False,False,5,3051,0.09898393969190433,True,True,False,338,33,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
5deYJLWFplc,1159979,25202,849,1362,False,False,False,41,0.4390243902439024,False,False,1,41,0.4390243902439024,False,False,False,1,24,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5fW5dsc0-5g,39474,4009,29,316,False,False,False,34,0.0,False,False,5,165,0.09090909090909094,True,True,False,19,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5iOhzJdDawE,7595900,189002,3015,15485,False,False,False,55,0.1636363636363637,False,False,6,494,0.04858299595141702,True,True,False,72,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5n9xafjynJA,2266117,37409,947,5728,False,False,False,48,0.0625,False,False,3,547,0.06764168190127973,True,True,False,78,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5nEogChRGE8,2080718,19737,1185,1895,False,False,False,66,0.16666666666666663,False,False,6,1322,0.11724659606656584,True,True,False,164,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False
5pJLKoB_yCs,25251,1151,14,57,False,False,False,39,0.23076923076923073,False,False,1,1248,0.08573717948717952,True,True,False,123,26,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True
5qxqo2CQakA,1627118,34850,8593,3144,False,False,False,24,0.8333333333333334,False,False,0,1409,0.13058907026259758,True,True,False,102,15,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5sEaYB4rLFQ,16869165,269467,6961,23338,False,False,False,69,0.1159420289855072,False,False,7,1800,0.06833333333333336,True,True,False,181,24,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5tCyAEMaE-I,34575,1816,55,262,False,False,False,37,0.16216216216216217,False,False,1,603,0.08789386401326704,True,True,False,67,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5uXsCaakZD8,5044197,399135,18212,39128,False,False,False,26,0.23076923076923073,False,False,2,1051,0.06945765937202664,True,True,False,266,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5w1GdX44DHc,3184455,27766,2797,1335,False,False,False,100,0.12,False,False,5,1603,0.14722395508421704,True,True,False,379,47,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5wVnr3cahQg,45160,3601,86,555,False,False,False,41,0.7804878048780488,False,False,0,505,0.08118811881188115,True,True,True,63,5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5x-d3pabd5o,15145276,213192,6037,6234,False,False,False,36,0.13888888888888884,False,False,2,213,0.11267605633802813,True,True,False,25,13,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5zP4yWzb24M,316863,3657,199,371,False,False,False,68,0.13235294117647056,False,False,6,227,0.07048458149779735,True,True,False,25,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60Qi7Zv6Wbg,78321,8172,22,782,False,False,False,43,0.13953488372093026,False,False,5,1388,0.07276657060518732,False,False,False,125,9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
61G3tDZQNhg,3327423,29744,2693,6914,False,False,False,94,0.13829787234042556,False,False,9,465,0.11827956989247312,True,True,False,50,39,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61SWGdZ2p2M,1296219,41984,1409,2025,False,False,False,89,0.1910112359550562,False,False,6,3297,0.10160752198968759,True,True,False,340,30,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66kn6Dcr12E,275733,25406,479,2165,False,False,False,48,0.10416666666666663,False,False,3,152,0.03947368421052633,True,True,False,15,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
676hNIhKO2M,1053402,47309,1408,2407,False,False,False,49,0.18367346938775508,False,False,4,257,0.046692607003890996,True,True,False,35,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6781x0TTSks,2643362,78391,805,2344,False,False,False,37,0.16216216216216217,False,False,5,100,0.06000000000000005,False,False,False,3,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6BF7IWpaZoU,259799,12010,1301,3279,False,False,False,21,0.19047619047619047,False,False,0,825,0.031515151515151496,True,True,False,95,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6BhLaE0PHRA,92701,721,18,84,False,False,False,62,0.12903225806451613,False,False,7,2050,0.13463414634146342,True,True,False,201,28,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True
6Do5X8A2HYQ,48781,879,30,524,False,False,False,58,0.08620689655172409,False,False,3,261,0.04980842911877392,True,True,False,32,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6EHbZKLkeMg,201928,1296,274,647,False,False,False,92,0.1630434782608695,False,False,8,183,0.060109289617486295,True,True,False,39,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
